track0,track1,track2,track3,track4,track5,track6,track7,track8,track9,track10,track11,track12,track13,track14,track15,track16,track17,track18,racingLine0,racingLine5,racingLine10,racingLine15,racingLine20,racingLine25,racingLine30,leftWall0,leftWall5,leftWall10,leftWall15,leftWall20,leftWall25,leftWall30,rightWall0,rightWall5,rightWall10,rightWall15,rightWall20,rightWall25,rightWall30,trackPosition,maxTrackEdge,speed,sideSpeed,rpm,gear,distanceFromStartLine,angle,distanceFromRacingLine,outOfTrack,meanCurve,trackBBoxWidth,trackBBoxHeigth,trackVisibility,unknownSteeringSituation,unknownAccelerationSituation,inputSteering,steering,inputAcceleration,speedLimit,gas,brake,
7.7032,8.1182,9.1744,11.2887,15.5714,20.9842,25.0479,30.3756,37.1900,45.5524,55.3031,66.1134,12.0828,8.8330,6.0811,4.4126,3.6875,3.3771,3.3336,0.0357,0.4826,1.4971,3.5179,7.3123,11.7246,17.0880,-7.7032,-7.8629,-7.0548,-5.3000,-2.2853,1.5607,6.4046,3.2736,3.1350,3.8470,5.3836,8.0428,11.4115,15.6397,-0.3961,66.1134,109.5880,1.3194,4620.9900,4,1479.1500,4.7848,0.0065,0,61.0471,19.2740,60.0650,34.0,0,0,s0,0.0000,a1,v100,0.4000,0.0000,
7.7444,8.1572,9.2123,11.3248,15.5985,20.9904,25.0340,30.3326,37.1097,45.4303,55.1409,65.9171,11.9984,8.7575,6.0205,4.3637,3.6440,3.3354,3.2905,0.0242,0.4665,1.4754,3.5619,7.3824,11.7872,17.1401,-7.7444,-7.9321,-7.0607,-5.2854,-2.2555,1.6047,6.4624,3.2338,3.0606,3.8374,5.3936,8.0669,11.4476,15.6885,-0.4038,65.9171,109.6480,1.4368,4634.2200,4,1479.7700,4.6664,0.0044,0,61.2659,19.1931,59.8854,34.0,0,0,s0,0.0000,a1,v100,0.5000,0.0000,
7.7829,8.1890,9.2365,11.3353,15.5740,20.9093,24.9060,30.1424,36.8453,45.0882,54.7286,65.4497,12.0407,8.7389,5.9832,4.3251,3.6060,3.2965,3.2485,0.0137,0.4999,1.5004,3.7090,7.5288,11.9468,17.2938,-7.7829,-7.9321,-7.0255,-5.1064,-2.1426,1.7355,6.6216,3.1979,3.0590,3.8674,5.5072,8.1759,11.5617,15.8293,-0.4112,65.4497,109.7450,1.2948,4648.2300,4,1480.3900,4.4271,0.0025,0,61.7490,19.0965,59.4014,33.0,0,0,s0,0.0000,a2,v110,0.6000,0.0000,
7.8191,8.2157,9.2516,11.3295,15.5178,20.7759,24.7101,29.8653,36.4722,44.6158,54.1674,64.8199,12.1714,8.7584,5.9618,4.2937,3.5722,3.2603,3.2080,0.0055,0.5444,1.5514,3.8693,7.7035,12.1935,17.5164,-7.8191,-7.9185,-6.9667,-4.9793,-1.9985,2.0252,6.8494,3.1649,3.0702,3.9191,5.6331,8.3052,11.9191,16.0339,-0.4183,64.8199,109.8800,1.0583,4663.3200,4,1481.0200,4.1147,0.0010,0,62.4305,18.9677,58.7516,33.0,0,0,s0,0.0000,a2,v110,0.7000,0.0000,
7.8529,8.2382,9.2600,11.3129,15.4421,20.6118,24.4754,29.5389,36.0378,44.0695,53.5211,64.0966,12.3712,8.8059,5.9522,4.2683,3.5422,3.2269,3.1697,-0.0004,0.5846,1.6131,4.0349,7.9086,12.5281,17.8070,-7.8529,-7.8960,-6.8931,-4.8583,-1.8320,2.2330,7.2271,3.1344,3.0898,3.9844,5.7404,8.4526,12.1064,16.4971,-0.4250,64.0966,110.0500,0.8097,4679.6700,4,1481.6400,3.7595,-0.0001,0,60.5432,18.9142,58.1498,33.0,0,0,s_1,-0.0500,a1,v110,0.5000,0.0000,
7.8853,8.2602,9.2689,11.2987,15.3736,20.4623,24.2609,29.2400,35.6384,43.5651,52.9218,63.4231,12.5713,8.8508,5.9420,4.2434,3.5133,3.1950,3.1334,-0.0025,0.6549,1.6734,4.2162,8.1014,12.7564,18.0304,-7.8853,-7.8297,-6.8222,-4.7441,-1.6740,2.4307,7.4606,3.1047,3.1607,4.0481,5.8413,8.5919,12.2843,16.7057,-0.4313,63.4231,110.1680,0.4105,4658.8600,4,1482.2700,3.4260,-0.0004,0,60.9952,18.7784,57.4539,32.0,0,0,s_1,-0.1000,a1,v110,0.5000,0.0000,
7.9177,8.2853,9.2856,11.3007,15.3405,20.3747,24.1288,29.0489,35.3758,43.2261,52.5119,62.9565,12.6752,8.8554,5.9170,4.2133,3.4826,3.1630,3.0985,-0.0013,0.6823,1.7064,4.3166,8.2534,12.9171,18.1731,-7.9177,-7.8241,-6.7812,-4.6701,-1.4935,2.5709,7.6254,3.0741,3.1645,4.0830,5.9054,8.8280,12.4124,16.8519,-0.4375,62.9565,110.2580,0.0608,4663.3800,4,1482.9000,3.1860,-0.0002,0,61.5130,18.6806,56.9703,32.0,0,0,s_1,-0.1500,a1,v110,0.5000,0.0000,
7.9508,8.3161,9.3148,11.3276,15.3590,20.3761,24.1141,29.0110,35.3076,43.1229,52.3740,62.7881,12.6124,8.7947,5.8678,4.1738,3.4477,3.1297,3.0644,0.0029,0.6521,1.6984,4.3777,8.2983,12.9753,18.1934,-7.9508,-7.8856,-6.7831,-4.6556,-1.4659,2.6113,7.6779,3.0418,3.0937,4.0775,5.9154,8.8505,12.4455,16.8962,-0.4437,62.7881,110.3350,-0.2046,4667.8300,4,1483.5300,3.0823,0.0005,0,61.7307,18.5999,56.8221,32.0,0,0,s_1,-0.2000,a1,v110,0.5000,0.0000,
7.9855,8.3539,9.3588,11.3829,15.4356,20.4759,24.2286,29.1410,35.4519,43.2776,52.5332,62.9464,12.3606,8.6599,5.7906,4.1231,3.4074,3.0940,3.0301,0.0097,0.6202,1.6470,4.3702,8.2554,12.9257,18.0914,-7.9855,-7.9262,-6.8282,-4.7058,-1.5203,2.5518,7.6133,3.0068,3.0534,4.0334,5.8668,8.7975,12.3894,16.8348,-0.4499,62.9464,110.3990,-0.2946,4672.5700,4,1484.1600,3.1281,0.0018,0,61.5659,18.5821,57.0134,32.0,0,0,s_1,-0.2500,a1,v110,0.5000,0.0000,
8.0224,8.3989,9.4170,11.4650,15.5659,20.6664,24.4616,29.4242,35.7890,43.6651,52.9601,63.3943,11.9562,8.4613,5.6883,4.0617,3.3615,3.0555,2.9950,0.0187,0.5672,1.5558,4.3233,8.1113,12.7762,17.8704,-8.0224,-7.9896,-6.9147,-4.8149,-1.7272,2.3936,7.4392,2.9686,2.9917,3.9513,5.7647,8.5319,12.2383,16.6735,-0.4564,63.3943,110.4510,-0.2264,4677.5200,4,1484.7900,3.3078,0.0034,0,61.0357,18.5592,57.5428,32.0,0,0,s_1,-0.3000,a1,v110,0.5000,0.0000,
8.0620,8.4508,9.4884,11.5714,15.7447,20.9378,24.7997,29.8425,36.2949,44.2546,53.6173,64.0808,11.4500,8.2136,5.5652,3.9911,3.3106,3.0141,2.9586,0.0260,0.4880,1.4353,4.1842,7.9100,12.5413,17.5514,-8.0620,-8.0730,-7.0364,-4.9970,-1.9255,2.1626,7.1802,2.9269,2.9109,3.8365,5.5833,8.3490,12.0239,16.4332,-0.4632,64.0808,110.4890,-0.0247,4682.3200,4,1485.4200,3.6012,0.0047,0,60.4504,18.5646,58.3256,33.0,0,0,s_1,-0.3500,a1,v110,0.5000,0.0000,
8.1049,8.5096,9.5717,11.6992,15.9649,21.2775,25.2256,30.3722,36.9380,45.0059,54.4563,64.9451,10.8935,7.9334,5.4263,3.9126,3.2550,2.9696,2.9203,0.0304,0.3889,1.2267,3.9605,7.6554,12.0932,17.0896,-8.1049,-8.1729,-7.2815,-5.3091,-2.1845,1.7640,6.7103,2.8807,2.8141,3.6203,5.3401,8.1013,11.5584,15.8706,-0.4704,64.9451,110.5150,0.2474,4681.3700,4,1486.0500,3.9814,0.0055,0,62.0611,18.5046,59.1529,33.0,0,0,s_1,-0.4000,a1,v110,0.5000,0.0000,
8.1512,8.5741,9.6644,11.8429,16.2155,21.6664,25.7143,30.9804,37.6755,45.8656,55.4140,65.9175,10.3324,7.6392,5.2782,3.8286,3.1955,2.9224,2.8798,0.0323,0.2645,1.0506,3.7609,7.3141,11.7424,16.6423,-8.1512,-8.2842,-7.4550,-5.5406,-2.5766,1.4225,6.3311,2.8303,2.7059,3.4442,5.1237,7.6616,11.2399,15.5152,-0.4780,65.9175,110.5210,0.5560,4686.1400,4,1486.6800,4.4158,0.0059,0,61.2468,18.5554,60.2291,34.0,0,0,s0,0.0000,a1,v110,0.5000,0.0000,
8.2011,8.6436,9.7642,11.9980,16.4865,22.0869,26.2420,31.6351,38.4663,46.7832,56.4319,18.3043,9.7939,7.3440,5.1256,3.7409,3.1329,2.8723,2.8366,0.0313,0.1361,0.8729,3.5499,7.0102,11.3808,15.7513,-8.2011,-8.4025,-7.6367,-5.7823,-2.8727,1.0746,4.9184,2.7754,2.5905,3.2721,4.8969,7.3898,10.9168,14.7606,-0.4862,56.4319,110.5510,1.0953,4690.6500,4,1487.3100,4.8741,0.0057,0,58.5451,13.3251,52.0204,29.0,0,0,s0,0.0000,a1,v110,0.5000,0.0000,
8.2483,8.7019,9.8409,12.1080,16.6646,22.3493,26.5624,32.0222,38.9218,47.2991,56.9922,16.4511,9.4505,7.1391,5.0095,3.6681,3.0774,2.8250,2.7931,0.0298,0.0433,0.7731,3.4452,6.8437,11.1069,15.3700,-8.2483,-8.4834,-7.7485,-5.9233,-3.0396,0.7387,4.9672,2.7255,2.5108,3.1648,4.7630,7.2344,10.5087,14.7372,-0.4943,56.9922,110.6400,1.9575,4694.2600,4,1487.9400,5.1074,0.0054,0,60.4786,13.2497,52.4894,29.0,0,0,s0,0.0000,a1,v110,0.5000,0.0000,
8.2913,8.7463,9.8895,12.1645,16.7331,22.4260,26.6409,32.0991,38.9923,47.3583,57.0368,15.9663,9.2863,7.0236,4.9315,3.6117,3.0301,2.7814,2.7498,0.0292,-0.0084,0.7588,3.4566,6.8277,11.0783,15.3289,-8.2913,-8.5219,-7.7825,-5.9534,-3.0660,0.7152,4.9711,2.6829,2.4720,3.1303,4.7319,7.2067,10.4838,14.7397,-0.5021,57.0368,110.7320,2.1601,4696.6200,4,1488.5800,5.0903,0.0053,0,60.4015,13.2258,52.5511,29.0,0,0,s0,0.0000,a1,v110,0.5000,0.0000,
8.3315,8.7821,9.9209,12.1880,16.7345,22.3896,26.5724,31.9881,38.8301,47.1419,56.7705,16.0373,9.2229,6.9594,4.8757,3.5648,2.9876,2.7401,2.7068,0.0278,-0.0357,0.7976,3.5361,6.9027,11.1556,15.4084,-8.3315,-8.5347,-7.7695,-5.9168,-3.0080,0.7943,4.9479,2.6447,2.4582,3.1397,4.7625,7.2558,10.5508,14.7044,-0.5097,56.7705,110.8290,2.0155,4698.4000,4,1489.2100,4.9218,0.0051,0,60.6486,13.1774,52.2877,29.0,0,0,s0,0.0000,a1,v110,0.5000,0.0000,
8.3699,8.8121,9.9407,12.1899,16.6924,22.2802,26.4096,31.7565,38.5185,46.7482,56.3033,16.5395,9.2264,6.9288,4.8344,3.5244,2.9486,2.7006,2.6644,0.0251,-0.0464,0.8720,3.6600,7.0388,11.3742,15.7095,-8.3699,-8.5305,-7.7256,-5.8362,-2.8941,1.0823,4.9072,2.6094,2.4606,3.1780,4.8337,7.3555,10.9093,14.7342,-0.5172,56.3033,110.9330,1.7000,4695.7200,4,1489.8400,4.6542,0.0046,0,58.5395,13.2110,51.9381,29.0,0,0,s0,0.0000,a1,v110,0.5000,0.0000,
8.4063,8.8372,9.9516,12.1753,16.6181,22.1183,26.1792,31.4389,38.1001,46.2270,55.6906,17.6629,9.2852,6.9254,4.8049,3.4895,2.9126,2.6630,2.6230,0.0204,-0.0392,0.9747,3.8163,7.2215,11.5662,15.9109,-8.4063,-8.5133,-7.6584,-5.7224,-2.7378,1.2787,5.2952,2.5765,2.4753,3.2378,4.9353,7.4933,11.0857,14.6782,-0.5245,55.6906,111.0360,1.3134,4699.3700,4,1490.4800,4.3134,0.0037,0,59.0225,13.1361,51.2945,28.0,0,0,s0,0.0000,a1,v110,0.5000,0.0000,
8.4410,8.8589,9.9567,12.1510,16.5263,21.9289,25.9139,31.0775,37.6273,45.6403,55.0024,65.1775,9.3833,6.9406,4.7838,3.4587,2.8795,2.6275,2.5834,0.0147,-0.0230,1.0954,3.9714,7.4306,11.7652,16.4491,-8.4410,-8.4884,-7.5778,-5.5896,-2.5568,1.5052,6.4878,2.5455,2.4972,3.3097,5.0543,7.6528,11.2896,15.6008,-0.5314,65.1775,111.1390,0.9514,4703.3600,4,1491.1200,3.9332,0.0027,0,62.3414,18.0651,59.6682,33.0,0,0,s_1,-0.0500,a1,v110,0.5000,0.0000,
8.4747,8.8808,9.9639,12.1323,16.4483,21.7650,25.6829,30.7608,37.2107,45.1200,54.3886,64.4934,9.4692,6.9492,4.7605,3.4280,2.8472,2.5933,2.5456,0.0072,-0.0167,1.2092,4.1290,7.6704,11.9598,16.6478,-8.4747,-8.4680,-7.5067,-5.4706,-2.2864,1.7172,6.7353,2.5147,2.5145,3.3726,5.1602,7.9748,11.4833,15.8183,-0.5381,64.4934,111.2350,0.4919,4707.2500,4,1491.7500,3.5885,0.0013,0,63.1044,17.9356,58.9620,33.0,0,0,s_1,-0.1000,a1,v110,0.5000,0.0000,
8.5084,8.9070,9.9811,12.1340,16.4133,21.6750,25.5489,30.5696,36.9511,44.7880,53.9896,64.0318,9.4827,6.9235,4.7238,3.3924,2.8131,2.5591,2.5092,-0.0032,-0.0249,1.2923,4.2336,7.7940,12.0964,16.7605,-8.5084,-8.4641,-7.4675,-5.3980,-2.1844,1.8474,6.8965,2.4828,2.5160,3.4059,5.2235,8.0655,11.5959,15.9558,-0.5446,64.0318,111.3210,0.1216,4711.1000,4,1492.3900,3.3510,-0.0006,0,63.5948,17.8602,58.4821,33.0,0,0,s_1,-0.1500,a1,v110,0.5000,0.0000,
8.5431,8.9390,10.0113,12.1613,16.4312,21.6745,25.5318,30.5290,36.8806,44.6833,53.8509,63.8416,9.3965,6.8519,4.6690,3.3496,2.7758,2.5239,2.4735,-0.0177,-0.0524,1.3350,4.2717,7.8280,12.1414,16.7680,-8.5431,-8.4813,-7.4682,-5.3834,-2.1560,1.9918,6.9594,2.4489,2.4977,3.4025,5.2338,8.0883,11.8244,16.0034,-0.5510,63.8416,111.3960,-0.1043,4714.8800,4,1493.0300,3.2456,-0.0032,0,64.1264,17.8003,58.3151,32.0,0,0,s_1,-0.2000,a1,v110,0.5000,0.0000,
8.5791,8.9776,10.0554,12.2154,16.5033,21.7650,25.6330,30.6406,37.0005,44.8078,53.9750,63.9245,9.2077,6.7327,4.5950,3.2990,2.7348,2.4871,2.4377,-0.0363,-0.0996,1.3355,4.2427,7.8045,12.0212,16.6608,-8.5791,-8.5203,-7.5099,-5.4282,-2.2030,1.8394,6.9052,2.4127,2.4588,3.3615,5.1897,8.0419,11.5823,15.9439,-0.5575,63.9245,111.4600,-0.1815,4716.2300,4,1493.6700,3.2741,-0.0066,0,63.9410,17.8129,58.4264,32.0,0,0,s_1,-0.2500,a1,v110,0.5000,0.0000,
8.6170,9.0227,10.1123,12.2938,16.6238,21.9359,25.8382,30.8853,37.2863,45.1310,54.3223,64.2418,8.9362,6.5734,4.5041,3.2411,2.6898,2.4482,2.4013,-0.0603,-0.1641,1.2997,4.1557,7.6999,11.8455,16.4621,-8.6170,-8.5787,-7.5873,-5.5244,-2.3151,1.7123,6.7658,2.3738,2.4017,3.2875,5.0986,7.9358,11.4652,15.8079,-0.5642,64.2418,111.5110,-0.1488,4719.9500,4,1494.3100,3.4180,-0.0110,0,63.7914,17.8860,58.7775,33.0,0,0,s_1,-0.3000,a1,v110,0.5000,0.0000,
8.6574,9.0743,10.1817,12.3949,16.7891,22.1803,26.1380,31.2503,37.7211,45.6311,54.8602,16.4246,8.6021,6.3811,4.3984,3.1761,2.6410,2.4070,2.3636,-0.0897,-0.2450,1.2304,4.0185,7.4796,11.5832,15.6868,-8.6574,-8.6548,-7.6964,-5.6656,-2.5932,1.5072,5.6075,2.3316,2.3277,3.1841,4.9661,7.6001,11.2687,14.9373,-0.5711,54.8602,111.5460,-0.0248,4724.4800,4,1494.9500,3.6627,-0.0163,0,59.6693,13.0363,50.5386,28.0,0,0,s_1,-0.3500,a1,v110,0.5000,0.0000,
8.7011,9.1336,10.2652,12.5216,17.0039,22.5059,26.5418,31.7466,38.3170,46.3212,55.5962,14.3320,8.2139,6.1574,4.2774,3.1036,2.5875,2.3628,2.3241,-0.1262,-0.3432,1.1266,3.8299,7.2427,11.2533,15.2639,-8.7011,-8.7501,-7.8389,-5.8536,-2.8232,1.2398,5.3028,2.2850,2.2353,3.0493,4.7902,7.3896,11.0167,14.6438,-0.5785,55.5962,111.5610,0.1924,4728.9600,4,1495.5900,4.0126,-0.0230,0,59.1411,13.0018,51.4066,28.0,0,0,s0,0.0000,a1,v110,0.5000,0.0000,
8.7475,9.1975,10.3560,12.6607,17.2421,22.8686,26.9922,32.3002,38.9809,47.0889,56.4020,12.8652,7.8230,5.9266,4.1511,3.0277,2.5314,2.3165,2.2828,-0.1684,-0.4441,1.0095,3.5282,6.9676,10.8087,14.6498,-8.7475,-8.8538,-7.9946,-6.0949,-3.0978,0.7995,4.9158,2.2349,2.1345,2.9018,4.6079,7.1253,10.4998,14.6161,-0.5862,56.4020,111.6130,0.8369,4733.4000,4,1496.2300,4.4014,-0.0307,0,61.0440,12.9634,52.1717,29.0,0,0,s0,0.0000,a1,v110,0.5000,0.0000,
8.7903,9.2480,10.4195,12.7479,17.3754,23.0562,27.2159,32.5642,39.2853,47.4282,56.7304,12.1991,7.5850,5.7727,4.0576,2.9658,2.4825,2.2736,2.2421,-0.2137,-0.4892,0.9735,3.4295,6.8478,10.6143,14.3807,-8.7903,-8.9167,-8.0754,-6.1958,-3.2158,0.6699,4.9444,2.1908,2.0725,2.8238,4.5127,7.0128,10.3747,14.6491,-0.5937,56.7304,111.7030,1.6103,4737.4000,4,1496.8800,4.5461,-0.0390,0,60.8350,12.9929,52.5430,29.0,0,0,s0,0.0000,a1,v110,0.5000,0.0000,
8.8286,9.2849,10.4563,12.7847,17.4080,23.0766,27.2238,32.5541,39.2516,47.3671,56.6205,12.0062,7.4714,5.6844,3.9932,2.9169,2.4406,2.2343,2.2025,-0.2615,-0.5006,1.0115,3.4385,6.8607,10.5774,14.2942,-8.8286,-8.9413,-8.0868,-6.1953,-3.2043,0.6928,4.9348,2.1533,2.0473,2.8105,4.5101,7.0199,10.3875,14.6295,-0.6008,56.6205,111.7970,1.7762,4737.8800,4,1497.5200,4.4660,-0.0477,0,61.0397,12.9480,52.4560,29.0,0,0,s0,0.0000,a1,v110,0.5000,0.0000,
8.8642,9.3131,10.4758,12.7890,17.3759,22.9899,27.0941,32.3692,39.0021,47.0507,56.2327,12.0910,7.4338,5.6366,3.9469,2.8763,2.4031,2.1974,2.1639,-0.3130,-0.4985,1.0960,3.5128,6.9570,10.6416,14.3261,-8.8642,-8.9412,-8.0538,-6.1299,-3.1097,0.8138,4.9010,2.1200,2.0455,2.8387,4.5669,7.1037,10.4889,14.5761,-0.6077,56.2327,111.8950,1.5987,4738.4400,4,1498.1600,4.2413,-0.0571,0,61.5162,12.9215,52.0420,29.0,0,0,s0,0.0000,a1,v110,0.5000,0.0000,
8.8974,9.3352,10.4839,12.7725,17.3034,22.8374,26.8801,32.0778,38.6213,46.5781,55.6745,12.3863,7.4478,5.6158,3.9129,2.8415,2.3690,2.1628,2.1266,-0.3664,-0.4628,1.2091,3.7096,7.1260,10.8556,14.5852,-8.8974,-8.9253,-7.9924,-6.0230,-2.9474,1.1442,4.8524,2.0896,2.0587,2.8930,4.5852,7.2581,10.8945,14.6027,-0.6143,55.6745,111.9950,1.2964,4741.7900,4,1498.8100,3.9264,-0.0668,0,59.4287,12.8705,51.6288,28.0,0,0,s0,0.0000,a1,v110,0.5000,0.0000,
8.9286,9.3532,10.4850,12.7440,17.2090,22.6506,26.6228,31.7318,38.1732,46.0251,55.0279,12.8709,7.4958,5.6128,3.8873,2.8112,2.3379,2.1304,2.0912,-0.4202,-0.4106,1.3379,3.8886,7.3071,11.0788,14.8504,-8.9286,-8.9001,-7.9151,-5.8633,-2.7713,1.3624,5.4962,2.0614,2.0805,2.9619,4.7620,7.4152,11.0888,14.7623,-0.6205,55.0279,112.0950,0.9765,4745.2900,4,1499.4500,3.5633,-0.0765,0,60.0708,12.7844,50.9503,28.0,0,0,s0,0.0000,a1,v110,0.5000,0.0000,
8.9575,9.3676,10.4809,12.7077,17.1018,22.4451,26.3426,31.3579,37.6909,45.4309,54.3351,13.5922,7.5722,5.6243,3.8690,2.7851,2.3100,2.1007,2.0582,-0.4727,-0.3520,1.4739,4.0512,7.4988,11.2724,15.0461,-8.9575,-8.8687,-7.8279,-5.7235,-2.5824,1.5995,5.7814,2.0353,2.1080,3.0397,4.8870,7.5813,11.2997,15.0181,-0.6264,54.3351,112.1950,0.6968,4748.8900,4,1500.1000,3.1742,-0.0861,0,60.7266,12.7898,50.1871,28.0,0,0,s_1,-0.0500,a1,v110,0.5000,0.0000,
8.9848,9.3819,10.4786,12.6768,17.0083,22.2647,26.0960,31.0277,37.2634,44.9019,53.7131,14.4736,7.6420,5.6328,3.8505,2.7601,2.2837,2.0729,2.0276,-0.5230,-0.2886,1.5971,4.2006,7.7192,11.4392,15.1593,-8.9848,-8.8414,-7.7499,-5.5973,-2.3055,1.8212,5.9478,2.0102,2.1313,3.1089,4.9993,7.9111,11.4982,15.0853,-0.6318,53.7131,112.2900,0.3053,4752.2500,4,1500.7500,2.8218,-0.0952,0,61.5097,12.6695,49.5348,27.0,0,0,s_1,-0.1000,a1,v110,0.5000,0.0000,
9.0119,9.4003,10.4864,12.6665,16.9577,22.1571,25.9443,30.8195,36.9882,44.5557,53.2913,15.1768,7.6567,5.6146,3.8218,2.7317,2.2563,2.0455,1.9985,-0.5715,-0.2442,1.6814,4.3015,7.7948,11.5419,15.2891,-9.0119,-8.8303,-7.7032,-5.5169,-2.1949,2.0684,6.3318,1.9844,2.1395,3.1492,5.0698,8.0096,11.8270,15.6445,-0.6370,53.2913,112.3740,-0.0192,4755.2000,4,1501.4000,2.5773,-0.1040,0,59.0027,12.6410,49.2667,27.0,0,0,s_1,-0.1500,a1,v110,0.5000,0.0000,
9.0391,9.4240,10.5068,12.6813,16.9587,22.1359,25.9047,30.7551,36.8931,44.4263,53.1077,15.2396,7.5966,5.5610,3.7794,2.6982,2.2270,2.0177,1.9703,-0.6177,-0.2175,1.7197,4.3432,7.8096,11.5680,15.3265,-9.0391,-8.8393,-7.6950,-5.4926,-2.1562,2.1242,6.4046,1.9576,2.1290,3.1543,5.0893,8.0424,11.8716,15.7009,-0.6421,53.1077,112.4490,-0.2228,4756.9200,4,1502.0500,2.4636,-0.1124,0,59.2681,12.6431,49.0676,27.0,0,0,s_1,-0.2000,a1,v110,0.5000,0.0000,
9.0674,9.4541,10.5407,12.7225,17.0125,22.2022,25.9781,30.8353,36.9786,44.5144,53.1620,14.5178,7.4574,5.4698,3.7217,2.6584,2.1947,1.9887,1.9422,-0.6623,-0.2103,1.7101,4.3227,7.7416,11.4371,15.1326,-9.0674,-8.8693,-7.7263,-5.5258,-2.1908,2.0942,6.3792,1.9293,2.0992,3.1234,5.0566,8.0082,11.8369,15.6656,-0.6472,53.1620,112.5100,-0.2927,4761.0000,4,1502.7000,2.4816,-0.1205,0,59.3628,12.5513,49.1818,27.0,0,0,s_1,-0.2500,a1,v110,0.5000,0.0000,
9.0975,9.4914,10.5894,12.7913,17.1209,22.3582,26.1668,31.0623,37.2469,44.8216,53.4546,13.3804,7.2419,5.3407,3.6479,2.6116,2.1587,1.9577,1.9133,-0.7050,-0.2238,1.6531,4.2393,7.6235,11.2305,14.8376,-9.0975,-8.9209,-7.7978,-5.6169,-2.2990,1.8683,6.0357,1.8985,2.0492,3.0557,4.9712,7.9066,11.5068,15.1071,-0.6525,53.4546,112.5560,-0.2474,4765.3800,4,1503.3500,2.6315,-0.1283,0,62.4463,12.4771,49.3624,27.0,0,0,s_1,-0.3000,a1,v110,0.5000,0.0000,
9.1299,9.5359,10.6521,12.8861,17.2799,22.5965,26.4610,31.4231,37.6804,45.3189,53.9584,12.1821,6.9671,5.1800,3.5598,2.5581,2.1188,1.9243,1.8831,-0.7458,-0.2558,1.5532,4.1005,7.3469,10.9789,14.6109,-9.1299,-8.9925,-7.9050,-5.7591,-2.5788,1.6632,5.9052,1.8647,1.9805,2.9550,4.8391,7.5666,11.3097,15.0528,-0.6581,53.9584,112.5890,-0.0615,4769.8100,4,1504.0000,2.8975,-0.1358,0,61.9466,12.4547,49.9355,27.0,0,0,s_1,-0.3500,a1,v110,0.5000,0.0000,
9.1653,9.5873,10.7276,13.0038,17.4829,22.9061,26.8460,31.8979,38.2537,45.9678,54.6351,11.0629,6.6543,4.9963,3.4603,2.4988,2.0752,1.8884,1.8511,-0.7852,-0.3107,1.4176,3.8876,7.0595,10.6344,14.2093,-9.1653,-9.0809,-8.0417,-5.9741,-2.8086,1.4003,5.6091,1.8271,1.8958,2.8269,4.6054,7.3537,11.0634,14.7732,-0.6640,54.6351,112.6070,0.2394,4774.3200,4,1504.6500,3.2572,-0.1430,0,61.3999,12.4996,50.6904,28.0,0,0,s0,0.0000,a1,v110,0.5000,0.0000,
9.2031,9.6425,10.8088,13.1311,17.7035,23.2431,27.2649,32.4140,38.8755,46.6574,55.3655,10.1272,6.3431,4.8091,3.3572,2.4368,2.0295,1.8507,1.8175,-0.8230,-0.3615,1.2719,3.6130,6.7489,10.2103,13.6717,-9.2031,-9.1755,-8.1877,-6.1752,-3.0672,0.9705,5.0082,1.7866,1.8049,2.6896,4.4986,7.1019,10.5392,13.9765,-0.6702,55.3655,112.6560,0.9098,4778.0900,4,1505.3000,3.6434,-0.1499,0,63.9154,12.4106,51.3549,28.0,0,0,s0,0.0000,a1,v110,0.5000,0.0000,
9.2373,9.6839,10.8619,13.2050,17.8180,23.4054,27.4593,32.6449,39.1439,46.9300,55.6406,9.6760,6.1564,4.6863,3.2820,2.3870,1.9902,1.8163,1.7848,-0.8562,-0.3371,1.1290,3.5215,6.5874,10.0344,13.4813,-9.2373,-9.2292,-8.2586,-6.2716,-3.1737,0.8584,4.8494,1.7514,1.7523,2.6590,4.4019,6.9970,10.4355,14.4265,-0.6762,55.6406,112.7460,1.6421,4779.2500,4,1505.9500,3.7817,-0.1560,0,63.6096,12.4065,51.6672,28.0,0,0,s0,0.0000,a1,v110,0.5000,0.0000,
9.2675,9.7115,10.8875,13.2273,17.8304,23.4001,27.4388,32.6036,39.0769,46.8155,55.4883,9.5561,6.0726,4.6190,3.2318,2.3485,1.9570,1.7852,1.7536,-0.8834,-0.3043,1.1357,3.5398,6.5583,10.0278,13.4974,-9.2675,-9.2441,-8.2593,-6.2587,-3.1472,0.9027,4.9527,1.7219,1.7364,2.6564,4.4113,7.0154,10.4687,13.9219,-0.6818,55.4883,112.8360,1.7760,4782.4200,4,1506.6100,3.6891,-0.1609,0,63.8597,12.3320,51.5295,28.0,0,0,s0,0.0000,a1,v110,0.5000,0.0000,
9.2952,9.7309,10.8968,13.2191,17.7828,23.2970,27.2930,32.4042,38.8150,46.4772,55.0872,9.6218,6.0475,4.5834,3.1960,2.3167,1.9276,1.7563,1.7233,-0.9056,-0.2780,1.2624,3.6255,6.6063,10.2013,13.7964,-9.2952,-9.2363,-8.2187,-6.1795,-3.0420,1.1881,5.4182,1.6959,1.7419,2.6539,4.4871,7.1066,10.8462,14.5858,-0.6873,55.0872,112.9300,1.6088,4784.8600,4,1507.2600,3.4612,-0.1650,0,61.1873,12.3216,51.2707,28.0,0,0,s0,0.0000,a1,v110,0.5000,0.0000,
