road -90,road -75,road -60,road -45,road -30,road -20,road -15,road -10,road -5,road 0,road 5,road 10,road 15,road 20,road 30,road 45,road 60,road 75,road 90,track position,curvePrediction,speed,distance raced,opp 0,opp 10,opp 20,opp 30,opp 40,opp 50,opp 60,opp 70,opp 80,opp 90,opp 100,opp 110,opp 120,opp 130,opp 140,opp 150,opp 160,opp 170,opp 180,opp 190,opp 200,opp 210,opp 220,opp 230,opp 240,opp 250,opp 260,opp 270,opp 280,opp 290,opp 300,opp 310,opp 320,opp 330,opp 340,opp 350,angle,out steering,out acceleration,out brake,out gear
21.8118, 17.1621, 14.9884, 14.1599, 14.3446, 15.0489, 15.6122, 16.3484, 17.2957, 18.5091, 20.0698, 22.1016, 24.7121, 28.0033, 37.3889, 61.0597, 95.2428, 13.7674, 9.09916, 0.411267, 10.0, -46.0046, 752.847, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 2.27446, -0.2982150733469905, 0.0, 0.0, 1, 
22.4205, 17.5447, 15.2652, 14.3771, 14.5218, 15.203, 15.754, 16.4766, 17.4074, 18.5998, 20.132, 22.1228, 24.6905, 27.9231, 37.1237, 60.3564, 94.1745, 13.6156, 8.90379, 0.431509, 10.0, -45.9887, 753.043, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 2.26332, -0.30209606056629484, 0.0, 0.0, 1, 
23.0552, 17.9395, 15.549, 14.5986, 14.7018, 15.3591, 15.8976, 16.6062, 17.5205, 18.6918, 20.1957, 22.1461, 24.6696, 27.8444, 36.8621, 59.6574, 93.1008, 13.457, 8.70245, 0.451947, 10.0, -45.9724, 753.237, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 2.25205, -0.306388388362295, 0.0, 0.0, 1, 
23.718, 18.3475, 15.8402, 14.8247, 14.8847, 15.5174, 16.043, 16.7374, 17.6348, 18.785, 20.2607, 22.1711, 24.6492, 27.7667, 36.6039, 58.9623, 92.0207, 13.2909, 8.49479, 0.472583, 10.0, -45.9555, 753.429, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 2.24065, -0.3110259304448687, 0.0, 0.0, 1, 
24.411, 18.7693, 16.1392, 15.0555, 15.0706, 15.6778, 16.1902, 16.87, 17.7504, 18.8794, 20.3269, 22.1977, 24.6291, 27.6897, 36.3482, 58.2701, 90.9336, 13.1173, 8.28059, 0.493411, 10.0, -45.9381, 753.618, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 2.2291, -0.3159975680217048, 0.0, 0.0, 1, 
25.1367, 19.206, 16.4464, 15.2914, 15.2596, 15.8404, 16.3392, 17.0041, 17.8672, 18.9747, 20.394, 22.2257, 24.6089, 27.6133, 36.0949, 57.5806, 89.8386, 12.9353, 8.05945, 0.514434, 10.0, -45.9201, 753.806, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 2.2174, -0.32127207146106596, 0.0, 0.0, 1, 
25.8977, 19.6583, 16.7622, 15.5324, 15.4518, 16.0051, 16.4899, 17.1396, 17.9851, 19.0709, 20.462, 22.2548, 24.5885, 27.5369, 35.8432, 56.893, 88.7351, 12.7447, 7.83109, 0.535644, 10.0, -45.9015, 753.99, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 2.20553, -0.3267992126309704, 0.0, 0.0, 1, 
26.6974, 20.1276, 17.0871, 15.7789, 15.6473, 16.1722, 16.6426, 17.2766, 18.1042, 19.1681, 20.531, 22.2851, 24.5679, 27.4606, 35.5932, 56.2075, 87.623, 12.5443, 7.59483, 0.557052, 10.0, -45.8822, 754.173, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 2.19349, -0.3326041177831259, 0.0, 0.0, 1, 
27.5387, 20.6147, 17.4217, 16.0311, 15.8462, 16.3416, 16.7971, 17.4152, 18.2244, 19.2663, 20.6008, 22.3164, 24.5469, 27.3842, 35.3445, 55.5237, 86.5018, 12.3332, 7.35032, 0.578646, 10.0, -45.8622, 754.353, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 2.18126, -0.33865527900205095, 0.0, 0.0, 1, 
28.4256, 21.1211, 17.7665, 16.2893, 16.0487, 16.5134, 16.9536, 17.5552, 18.3458, 19.3653, 20.6713, 22.3487, 24.5254, 27.3076, 35.0971, 54.8415, 85.3717, 12.1105, 7.09692, 0.600427, 10.0, -45.8416, 754.531, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 2.16884, -0.3449586149822079, 0.0, 0.0, 1, 
29.3622, 21.6482, 18.1221, 16.554, 16.2551, 16.688, 17.1123, 17.697, 18.4686, 19.4654, 20.7429, 22.382, 24.505, 27.2309, 34.8509, 54.1615, 84.2328, 11.874, 6.83369, 0.622405, 10.0, -45.8201, 754.706, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 2.15621, -0.3515203282245287, 0.0, 0.0, 1, 
30.3533, 22.1973, 18.4893, 16.8253, 16.4655, 16.8653, 17.2732, 17.8405, 18.5927, 19.5666, 20.8152, 22.4164, 24.4862, 27.1539, 34.6059, 53.4834, 83.0852, 11.6225, 6.56004, 0.64457, 10.0, -45.7979, 754.878, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 2.14339, -0.35836712076314686, 0.0, 0.0, 1, 
31.4039, 22.7702, 18.8686, 17.1036, 16.68, 17.0454, 17.4364, 17.9858, 18.7182, 19.6687, 20.8884, 22.4516, 24.4689, 27.0765, 34.3618, 52.8072, 81.929, 11.3538, 6.27509, 0.666918, 10.0, -45.7749, 755.048, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 2.13034, -0.3654460348088906, 0.0, 0.0, 1, 
32.5202, 23.3686, 19.2609, 17.3893, 16.8989, 17.2285, 17.602, 18.1331, 18.8451, 19.772, 20.9626, 22.4879, 24.4532, 26.9988, 34.1187, 52.1334, 80.7645, 11.0651, 5.97773, 0.689452, 10.0, -45.7509, 755.216, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 2.11707, -0.3728251040385831, 0.0, 0.0, 1, 
33.7091, 23.9946, 19.6671, 17.683, 17.1224, 17.4147, 17.7701, 18.2824, 18.9737, 19.8766, 21.0378, 22.5252, 24.439, 26.9209, 33.8766, 51.4619, 79.5921, 10.7531, 5.66677, 0.71217, 10.0, -45.7261, 755.38, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 2.10357, -0.3804933646739338, 0.0, 0.0, 1, 
34.9784, 24.6504, 20.0881, 17.985, 17.3509, 17.6044, 17.941, 18.4338, 19.104, 19.9825, 21.1141, 22.5636, 24.4264, 26.8426, 33.6355, 50.7931, 78.4123, 10.4135, 5.3408, 0.735074, 10.0, -45.7002, 755.542, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 2.08983, -0.3884784812903119, 0.0, 0.0, 1, 
36.3372, 25.3386, 20.5249, 18.2959, 17.5846, 17.7977, 18.1149, 18.5876, 19.236, 20.0897, 21.1915, 22.6032, 24.4154, 26.7641, 33.3955, 50.1271, 77.2255, 10.0409, 4.99827, 0.75816, 10.0, -45.6733, 755.701, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 2.07584, -0.3968119376414924, 1.0005619531632606, -0.032953053475371766, 1, 
37.7733, 26.0525, 20.9739, 18.6138, 17.8229, 17.9946, 18.2922, 18.7448, 19.3716, 20.2008, 21.2733, 22.6481, 24.4115, 26.693, 33.1683, 49.4865, 76.0655, 9.6202, 4.63657, 0.781345, 10.0, -45.3133, 755.857, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 2.06189, -0.40638574324637156, 1.0016773164485413, -0.03320196729839316, 1, 
39.29, 26.7915, 21.4339, 18.9374, 18.0644, 18.1941, 18.4718, 18.9042, 19.5093, 20.3142, 21.3579, 22.6968, 24.4129, 26.6291, 32.9517, 48.8682, 74.9306, 9.14759, 4.25674, 0.804498, 10.0, -44.8998, 756.008, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 2.04798, -0.4169217184868824, 1.0028011896747284, -0.033487805016854916, 1, 
40.918, 27.5658, 21.9095, 19.2688, 18.3098, 18.3955, 18.6525, 19.064, 19.6469, 20.427, 21.4415, 22.7442, 24.4132, 26.5648, 32.7326, 48.2491, 73.7871, 8.6248, 3.8594, 0.827618, 10.0, -44.4854, 756.156, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 2.03382, -0.42733134076090873, 1.0039239876119819, -0.03375156611309639, 1, 
42.664, 28.3761, 22.4008, 19.6081, 18.5591, 18.5993, 18.835, 19.225, 19.7853, 20.5402, 21.5253, 22.7919, 24.4143, 26.5025, 32.5147, 47.6359, 72.6451, 8.03504, 3.44168, 0.850705, 10.0, -44.0987, 756.299, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 2.01949, -0.4379671379258236, 1.0050404608075636, -0.034006975324361935, 1, 
44.4166, 29.1794, 22.8876, 19.946, 18.8103, 18.8075, 19.0236, 19.3939, 19.9337, 20.6662, 21.6255, 22.8606, 24.4426, 26.4763, 32.3516, 47.1252, 71.6522, 7.30635, 2.99314, 0.873733, 10.0, -43.6578, 756.44, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 2.00629, -0.4535717514056924, 1.0062830942543757, -0.03428674749421314, 1, 
46.29, 30.0168, 23.3885, 20.2907, 19.0648, 19.0176, 19.2133, 19.5636, 20.0825, 20.7923, 21.7255, 22.9291, 24.471, 26.4511, 32.1892, 46.62, 70.6638, 6.47041, 2.52162, 0.89668, 10.0, -43.2849, 756.576, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 1.99296, -0.46948081533438235, 1.0075246039438641, -0.034565552255721305, 1, 
48.2861, 30.8867, 23.9025, 20.6417, 19.3225, 19.2297, 19.4047, 19.7345, 20.2324, 20.9193, 21.8266, 22.999, 24.5016, 26.4294, 32.0314, 46.1275, 69.6916, 5.49262, 2.02413, 0.919534, 10.0, -42.8606, 756.71, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 1.97962, -0.486085442171464, 1.0087701393440918, -0.0348453511548056, 1, 
50.3246, 31.7598, 24.4165, 20.9932, 19.5822, 19.4453, 19.6005, 19.911, 20.3892, 21.0551, 21.9386, 23.0828, 24.5501, 26.4314, 31.9097, 45.7036, 68.8222, 4.29975, 1.49336, 0.942361, 10.0, -42.7437, 756.841, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 1.96705, -0.5065079915363181, 1.0100957430986421, -0.035144070588269335, 1, 
52.394, 32.6323, 24.9287, 21.3444, 19.8436, 19.6642, 19.8007, 20.0931, 20.553, 21.1996, 22.0616, 23.1805, 24.6163, 26.4564, 31.8237, 45.3472, 68.0558, 2.84466, 0.928113, 0.965188, 10.0, -42.6301, 756.971, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 1.95528, -0.5211350592700447, 1.0115038958575597, -0.03546087597880733, 1, 
54.56, 33.525, 25.4481, 21.699, 20.1071, 19.885, 20.0028, 20.2771, 20.719, 21.3467, 22.1878, 23.2822, 24.6879, 26.4888, 31.7492, 45.0157, 67.3284, 1.08794, 0.331181, 0.987933, 10.0, -42.1579, 757.1, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 1.94374, -0.5272350034516613, 1.0129294187929971, -0.0357816359927296, 1, 
-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 1.01056, 10.0, -41.7893, 757.227, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 1.93319, -0.004210526315785326, 0.0, 0.0, 1, 
-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 1.0331, 10.0, -41.6303, 757.351, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 1.92559, -0.004210526315785326, 0.0, 0.0, 1, 
-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 1.05577, 10.0, -41.4956, 757.47, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 1.92421, -0.004210526315785326, 0.0, 0.0, 1, 
-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 1.07854, 10.0, -41.2727, 757.585, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 1.92886, -0.004210526315785326, 0.0, 0.0, 1, 
-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 1.10134, 10.0, -41.1518, 757.693, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 1.93695, -0.004210526315785326, 0.0, 0.0, 1, 
-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 1.12423, 10.0, -41.0969, 757.798, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 1.94448, -0.004210526315785326, 0.0, 0.0, 1, 
-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 1.14719, 10.0, -41.1058, 757.9, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 1.95143, -0.004210526315785326, 0.0, 0.0, 1, 
-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 1.1541, 10.0, -6.22126, 758.002, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 1.95758, -0.004210526315785326, 0.0, 0.0, 1, 
-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 1.1541, 10.0, -6.4888, 758.104, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 1.96335, -0.004210526315785326, 0.0, 0.0, 1, 
-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 1.15407, 10.0, -6.46158, 758.206, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 1.97092, -0.004210526315785326, 0.0, 0.0, 1, 
-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 1.15407, 10.0, -6.49465, 758.306, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 1.98257, -0.004210526315785326, 0.0, 0.0, 1, 
-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 1.15411, 10.0, -6.6418, 758.404, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 1.99437, -0.004210526315785326, 0.0, 0.0, 1, 
-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 1.15416, 10.0, -6.68667, 758.501, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 2.00441, -0.004210526315785326, 0.0, 0.0, 1, 
